OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
COSMOS 2501 (702K),2014-075A,2026-06-05T02:23:58.838784,2.13101471,.00224347,63.6155,190.7905,212.0821,147.8495,0,U,40315,999,8959,0,.7E-6,0
GPS BIIF-9  (PRN 26),2015-013A,2026-06-05T02:18:11.228256,2.00552074,.01093013,53.1687,204.6778,40.1042,320.7783,0,U,40534,999,8158,0,.46E-6,0
GSAT0203 (GALILEO 7),2015-017A,2026-06-05T11:32:53.568384,1.70476258,.0002094,56.7910,341.9146,282.9852,77.0035,0,U,40544,999,6900,0,-.68E-6,0
GSAT0204 (GALILEO 8),2015-017B,2026-06-05T03:36:30.892320,1.70475724,.0001822,56.7982,341.9422,253.1460,106.8459,0,U,40545,999,3204,0,-.69E-6,0
BEIDOU-3S IGSO-1S (C31),2015-019A,2026-06-05T20:47:47.747040,1.00253453,.0038538,49.2179,295.5981,191.1976,171.8395,0,U,40549,999,4096,0,-.162E-5,0
GPS BIIF-10 (PRN 08),2015-033A,2026-06-05T06:06:50.660928,2.00556964,.0115058,53.9920,267.5786,30.1861,330.4960,0,U,40730,999,7975,0,-.26E-6,0
BEIDOU-3S M2S (C58),2015-037A,2026-06-02T06:55:46.974432,1.86232274,.00078489,54.8844,302.5583,262.7057,97.1823,0,U,40748,999,7384,0,-.7E-6,0
BEIDOU-3S M1S (C57),2015-037B,2026-06-03T13:43:17.560992,1.86254987,.00037034,54.8802,302.5027,59.9652,300.0537,0,U,40749,999,7387,0,-.62E-6,0
GSAT0205 (GALILEO 9),2015-045A,2026-05-24T07:17:44.873376,1.67409242,.00064058,54.9357,222.4171,263.0112,96.9692,0,U,40889,999,6656,0,-.14E-6,0
GSAT0206 (GALILEO 10),2015-045B,2026-06-05T03:20:13.812000,1.70473949,.0001753,54.9479,221.9374,334.1695,25.9104,0,U,40890,999,6683,0,.41E-6,0
BEIDOU-3S IGSO-2S (C56),2015-053A,2026-06-05T18:12:21.694752,1.00262312,.0064948,49.2404,258.9193,192.0437,172.0457,0,U,40938,999,3924,0,-.135E-5,0
GPS BIIF-11 (PRN 10),2015-062A,2026-06-05T07:28:18.467040,2.00567113,.0111582,56.9514,31.2688,231.1680,127.8846,0,U,41019,999,7759,0,-.68E-6,0
GSAT-15 (GAGAN/PRN 139),2015-065A,2026-06-05T19:05:41.874720,1.00271186,.0004193,0.0464,114.3604,322.2383,197.5613,0,U,41028,999,3868,0,-.245E-5,0
GSAT0209 (GALILEO 12),2015-079A,2026-06-05T07:22:08.046912,1.70473904,.0005441,55.8207,101.5878,339.2511,20.6937,0,U,41174,999,6457,0,.19E-6,0
GSAT0208 (GALILEO 11),2015-079B,2026-06-03T04:20:36.356640,1.70473818,.00048566,55.8180,101.6428,341.4145,18.5225,0,U,41175,999,6495,0,.8E-7,0
IRNSS-1E,2016-003A,2026-06-05T15:45:24.528096,1.00270491,.0017866,33.2101,59.9173,179.8467,2.4219,0,U,41241,999,3796,0,-.296E-5,0
GPS BIIF-12 (PRN 32),2016-007A,2026-06-04T21:40:06.394656,2.00552419,.00963109,55.5169,89.9466,247.3906,111.5783,0,U,41328,999,7559,0,.4E-7,0
COSMOS 2514 (751),2016-008A,2026-06-05T02:01:33.290976,2.13102607,.0010831,65.0294,313.4219,197.3152,162.6408,0,U,41330,999,8036,0,-.33E-6,0
BEIDOU-2 IGSO-6 (C13),2016-021A,2026-06-05T15:39:40.079808,1.00261992,.0057227,60.2092,38.1555,231.4567,312.9233,0,U,41434,999,3736,0,-.145E-5,0
IRNSS-1G,2016-027A,2026-06-05T19:15:55.896192,1.00271950,.0007443,5.1702,97.7362,351.9930,223.0710,0,U,41469,999,3706,0,-.321E-5,0
