OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
STARLINK-37520,2026-154A,2026-07-28T12:49:14.222496,15.81013207,.00051831,53.1559,226.1012,165.4109,194.7064,0,U,69819,999,492,.13969712E-2,.28634E-2,0
STARLINK-37553,2026-154B,2026-07-28T22:00:01.999584,15.70118530,.00007869,53.1595,224.2708,86.9162,248.7959,0,U,69820,999,488,-.22432713E-1,-.2427347E-1,0
STARLINK-37561,2026-154C,2026-07-28T11:16:03.570528,15.80927143,.00011362,53.1561,226.4079,104.2977,255.8172,0,U,69821,999,491,.76334824E-3,.153042E-2,0
STARLINK-37521,2026-154D,2026-07-28T22:00:01.999584,15.70822884,.00007857,53.1596,224.2285,87.8856,268.3725,0,U,69822,999,488,-.2170769E-1,-.242079E-1,0
STARLINK-37628,2026-154E,2026-07-28T08:11:49.422336,15.80958085,.00012891,53.1572,227.0312,112.5732,247.5427,0,U,69823,999,489,.98083542E-3,.198169E-2,0
STARLINK-37695,2026-154F,2026-07-28T14:05:57.725952,15.80977956,.00008448,53.1561,225.7175,86.3504,273.7615,0,U,69824,999,493,.11548077E-2,.234659E-2,0
STARLINK-37690,2026-154G,2026-07-28T22:00:01.999584,15.69882346,.00007801,53.1595,224.2160,85.9059,276.6755,0,U,69825,999,488,-.22539332E-1,-.2416312E-1,0
STARLINK-37710,2026-154H,2026-07-28T22:00:01.999584,15.69881175,.0000817,53.1594,224.2079,85.2288,281.3514,0,U,69826,999,488,-.22446936E-1,-.2407557E-1,0
STARLINK-38031,2026-154J,2026-07-28T22:00:01.999584,15.59933215,.00013192,53.1591,224.4191,103.9721,158.6637,0,U,69827,999,488,-.32317242E-1,-.2332744E-1,0
STARLINK-38001,2026-154K,2026-07-28T22:00:01.999584,15.65102832,.00007486,53.1593,224.2827,87.9761,241.7882,0,U,69828,999,488,-.27473572E-1,-.2418809E-1,0
STARLINK-37622,2026-154L,2026-07-28T22:00:01.999584,15.64243811,.00008488,53.1590,224.2901,91.4890,234.5961,0,U,69829,999,488,-.27807878E-1,-.2371907E-1,0
STARLINK-37621,2026-154M,2026-07-28T22:00:01.999584,15.62329496,.00008626,53.1590,224.3243,93.1051,216.1576,0,U,69830,999,488,-.30288609E-1,-.2391598E-1,0
STARLINK-37918,2026-154N,2026-07-28T22:00:01.999584,15.60643237,.00010379,53.1592,224.3635,105.6556,184.4786,0,U,69831,999,488,-.31545727E-1,-.2339348E-1,0
STARLINK-37887,2026-154P,2026-07-28T22:00:01.999584,15.69183360,.00010082,53.1596,224.1649,72.5611,314.7038,0,U,69832,999,488,-.23474308E-1,-.2440658E-1,0
STARLINK-37624,2026-154Q,2026-07-28T22:00:01.999584,15.63518844,.00008778,53.1595,224.2648,98.6403,239.3931,0,U,69833,999,488,-.29470161E-1,-.2433108E-1,0
STARLINK-37769,2026-154R,2026-07-28T22:00:01.999584,15.65473373,.000075,53.1594,224.2166,82.0945,279.4743,0,U,69834,999,488,-.26828031E-1,-.2400242E-1,0
STARLINK-37247,2026-154S,2026-07-28T22:00:01.999584,15.65622254,.0000944,53.1596,224.2062,82.6812,283.9834,0,U,69835,999,498,-.2655107E-1,-.2391286E-1,0
STARLINK-37569,2026-154T,2026-07-28T22:00:01.999584,15.65918318,.00009448,53.1595,224.1893,81.7571,293.3179,0,U,69836,999,488,-.26547084E-1,-.2416229E-1,0
STARLINK-37587,2026-154U,2026-07-28T22:00:01.999584,15.65814315,.00009599,53.1596,224.1809,80.4891,298.0055,0,U,69837,999,485,-.26606148E-1,-.2412022E-1,0
STARLINK-37590,2026-154V,2026-07-28T22:00:01.999584,15.65896509,.00009638,53.1593,224.1732,86.9989,295.2702,0,U,69838,999,472,-.26312271E-1,-.2395676E-1,0
STARLINK-37589,2026-154W,2026-07-28T22:00:01.999584,15.68513389,.00010553,53.1595,224.1118,66.0519,346.2287,0,U,69839,999,485,-.24121796E-1,-.2439205E-1,0
STARLINK-37487,2026-154X,2026-07-28T22:00:01.999584,15.76685943,.0000803,53.1586,223.5390,114.6451,214.0689,0,U,69840,999,485,-.16491341E-1,-.2330311E-1,0
STARLINK-37433,2026-154Y,2026-07-28T22:00:01.999584,15.67331325,.00011034,53.1587,223.6704,99.2970,164.6132,0,U,69841,999,498,-.24890835E-1,-.2402263E-1,0
STARLINK-37588,2026-154Z,2026-07-28T22:00:01.999584,15.63977696,.00013566,53.1589,223.7044,101.4979,145.5363,0,U,69842,999,488,-.28041085E-1,-.2367602E-1,0
STARLINK-37579,2026-154AA,2026-07-28T22:00:01.999584,15.67226666,.00010788,53.1588,223.6555,99.6817,171.1460,0,U,69843,999,488,-.24425721E-1,-.2353903E-1,0
STARLINK-37584,2026-154AB,2026-07-28T22:00:01.999584,15.69546064,.00010045,53.1591,223.5906,104.2931,198.1404,0,U,69844,999,488,-.22381959E-1,-.2372139E-1,0
STARLINK-37606,2026-154AC,2026-07-28T22:00:01.999584,15.64420166,.00012784,53.1590,223.6616,102.3443,165.1874,0,U,69845,999,488,-.27889093E-1,-.2393117E-1,0
STARLINK-37603,2026-154AD,2026-07-28T22:00:01.999584,15.72482950,.00008744,53.1591,223.5171,100.9745,237.2093,0,U,69846,999,488,-.19442464E-1,-.2290229E-1,0
STARLINK-37595,2026-154AE,2026-07-28T22:00:01.999584,15.52261255,.00008501,53.1595,224.0202,86.5397,3.5897,0,U,69847,999,488,-.42280478E-1,-.2294299E-1,0
QIANFAN-219,2026-155A,2026-07-28T22:03:07.851168,14.23744897,.00319549,89.0055,59.3864,175.8337,184.3128,0,U,69848,999,333,.78768971E-4,.195E-5,0
QIANFAN-220,2026-155B,2026-07-28T22:02:43.903680,14.17601303,.00310052,89.0054,59.4046,176.5973,183.5433,0,U,69849,999,332,.78929975E-4,.175E-5,0
QIANFAN-221,2026-155C,2026-07-28T21:36:49.259232,14.26652271,.00320351,89.0054,59.3834,177.2436,182.8941,0,U,69850,999,333,.82582373E-4,.215E-5,0
QIANFAN-222,2026-155D,2026-07-28T21:43:49.591776,14.18565781,.00301824,89.0054,59.4028,177.7241,182.4091,0,U,69851,999,332,.79149859E-4,.179E-5,0
QIANFAN-223,2026-155E,2026-07-28T21:35:35.032128,14.18588441,.00300649,89.0057,59.4025,177.2184,182.9179,0,U,69852,999,332,.8385945E-4,.189E-5,0
