OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
GSAT-8,2011-022A,2026-06-20T04:32:17.408832,1.00269263,.00020216,2.1400,81.7889,193.7112,116.0490,0,U,37605,999,5324,0,.8E-6,0
ST-2,2011-022B,2026-06-20T09:49:36.079968,1.00271314,.0001763,0.0174,69.2940,30.1644,44.5725,0,U,37606,999,5531,0,-.216E-5,0
ZHONGXING-10,2011-026A,2026-06-21T13:11:28.558176,1.00273273,.0003352,1.0595,84.1609,1.1510,107.7856,0,U,37677,999,5504,0,-.19E-5,0
SES-3,2011-035A,2026-06-20T08:30:38.771424,1.00271591,.0002382,1.3361,83.0559,358.6065,211.5647,0,U,37748,999,5462,0,-.107E-5,0
KAZSAT-2,2011-035B,2026-06-20T09:49:13.615968,1.00271191,.0001352,0.0368,204.5959,309.1308,348.7192,0,U,37749,999,5343,0,-.202E-5,0
BEIDOU-2 IGSO-4,2011-038A,2026-06-19T23:19:15.452832,1.00284537,.01595162,54.6006,165.6472,231.4774,314.4028,0,U,37763,999,5467,0,.22E-6,0
ASTRA 1N,2011-041A,2026-06-20T07:47:19.221792,1.00272264,.0006413,0.0722,28.0340,74.1092,302.4267,0,U,37775,999,4455,0,.115E-5,0
BSAT-3C (JCSAT-110R),2011-041B,2026-06-20T09:55:50.483136,1.00272966,.0000148,0.0158,343.2052,324.4593,219.8630,0,U,37776,999,5050,0,-.355E-5,0
PAKSAT-1R,2011-042A,2026-06-20T06:09:57.041280,1.00268046,.0003342,0.6981,84.5700,340.1409,334.2238,0,U,37779,999,5450,0,.149E-5,0
SES-2,2011-049A,2026-06-20T09:20:38.499936,1.00271736,.0002714,0.0701,96.8317,349.6425,235.2805,0,U,37809,999,5399,0,-.2E-5,0
ARABSAT-5C,2011-049B,2026-06-20T07:47:34.199232,1.00273101,.0003461,0.0558,25.3787,82.0626,297.9854,0,U,37810,999,5406,0,.119E-5,0
EUTELSAT 7 WEST A,2011-051A,2026-06-20T09:22:20.103744,1.00271971,.0004255,0.0679,22.5916,76.3569,302.9137,0,U,37816,999,5390,0,-.65E-6,0
QUETZSAT 1,2011-054A,2026-06-20T09:02:29.507424,1.00271979,.0002657,0.0334,59.3393,30.4863,237.3860,0,U,37826,999,4990,0,-.246E-5,0
INTELSAT 18 (IS-18),2011-056A,2026-06-20T08:33:08.506080,1.00271683,.0001818,0.0337,273.9541,176.4973,126.3906,0,U,37834,999,5384,0,.48E-6,0
EUTELSAT 16A,2011-057A,2026-06-20T07:46:19.318080,1.00269662,.0005674,0.0401,347.1884,102.0888,311.8462,0,U,37836,999,736,0,.99E-6,0
VIASAT-1,2011-059A,2026-06-19T22:35:41.436384,1.00271358,.00022126,0.0194,344.2727,100.0370,47.6617,0,U,37843,999,4735,0,-.29E-6,0
ASIASAT 7,2011-069A,2026-06-22T04:18:38.704032,1.00270499,.0001371,0.0454,272.9197,160.0787,7.5314,0,U,37933,999,4490,0,-.333E-5,0
BEIDOU-2 IGSO-5,2011-073A,2026-06-18T16:01:15.839616,1.00272695,.01139717,47.6748,271.5267,221.7702,105.6518,0,U,37948,999,5314,0,-.192E-5,0
LUCH-5A,2011-074B,2026-06-21T12:07:38.862624,1.00271231,.0002478,8.7658,73.7450,27.2246,157.5700,0,U,37951,999,5309,0,-.55E-6,0
NIGCOMSAT 1R,2011-077A,2026-06-20T06:11:19.408992,1.00271454,.0002526,0.0473,111.0877,241.1463,51.5414,0,U,38014,999,5298,0,.14E-5,0
WGS F4 (USA 233),2012-003A,2026-06-20T08:07:06.433824,1.00272401,.0000095,0.0194,36.9926,309.2912,132.4547,0,U,38070,999,4418,0,-.22E-5,0
SES-4,2012-007A,2026-06-20T02:27:31.685184,1.00268006,.00027752,0.0254,31.8182,77.4924,173.8905,0,U,38087,999,5225,0,-.174E-5,0
BEIDOU-2 G5,2012-008A,2026-06-21T00:57:21.636000,1.00273091,.0009015,3.5845,69.6825,273.5349,359.0277,0,U,38091,999,5240,0,.53E-6,0
MUOS-1,2012-009A,2026-06-20T03:58:55.169184,1.00269886,.00584225,5.4817,47.1497,2.0238,178.9110,0,U,38093,999,5247,0,-.134E-5,0
INTELSAT 22 (IS-22),2012-011A,2026-06-20T09:45:06.511104,1.00272486,.000152,0.0176,47.9570,46.6214,32.4229,0,U,38098,999,722,0,-.63E-6,0
APSTAR-7,2012-013A,2026-06-21T09:43:29.655840,1.00271651,.0002686,0.0357,87.0287,10.8421,34.0990,0,U,38107,999,5185,0,-.103E-5,0
YAHSAT 1B,2012-016A,2026-06-20T01:04:45.448608,1.00275220,.00028238,0.0895,89.7270,17.2229,225.0965,0,U,38245,999,4563,0,.121E-5,0
AEHF-2 (USA 235),2012-019A,2026-06-20T09:19:50.344032,1.00271549,.0002221,6.6576,57.4654,27.3152,307.2115,0,U,38254,999,701,0,-.142E-5,0
JCSAT-13,2012-023A,2026-06-20T11:35:28.853376,1.00272452,.0002373,0.0265,67.0330,19.9743,119.5641,0,U,38331,999,5157,0,-.36E-5,0
VINASAT-2,2012-023B,2026-06-19T22:03:31.692384,1.00271085,.00021978,0.0136,359.2227,92.1545,279.4824,0,U,38332,999,4668,0,-.334E-5,0
NIMIQ 6,2012-026A,2026-06-20T08:58:29.889120,1.00272093,.0002676,0.0119,354.9173,90.0185,227.1625,0,U,38342,999,5044,0,-.178E-5,0
ZHONGXING-2A,2012-028A,2026-06-20T03:01:51.068928,1.00271875,.00039514,1.4631,83.8506,43.8835,284.3059,0,U,38352,999,5132,0,-.298E-5,0
INTELSAT 19 (IS-19),2012-030A,2026-06-20T09:04:38.784288,1.00271802,.0003032,0.0149,26.2915,71.0261,113.4249,0,U,38356,999,5048,0,-.61E-6,0
ECHOSTAR 17,2012-035A,2026-06-20T00:20:36.975840,1.00270699,.00022041,0.0186,17.0829,68.9983,80.1950,0,U,38551,999,5109,0,-.8E-6,0
METEOSAT-10 (MSG-3),2012-035B,2026-06-20T00:51:16.742016,1.00266543,.00014843,4.6793,61.0121,2.4454,217.8971,0,U,38552,999,5088,0,-.13E-6,0
SES-5,2012-036A,2026-06-20T02:35:15.942624,1.00272034,.00018505,0.0456,317.0080,132.7689,222.3295,0,U,38652,999,4448,0,.29E-6,0
INTELSAT 20 (IS-20),2012-043A,2026-06-20T09:43:44.144256,1.00270360,.0001322,0.0049,38.4447,143.5655,301.0434,0,U,38740,999,5078,0,-.29E-6,0
HYLAS 2,2012-043B,2026-06-20T09:03:44.386848,1.00272037,.0002469,2.4365,81.0337,28.4508,222.4626,0,U,38741,999,5080,0,-.262E-5,0
INTELSAT 21 (IS-21),2012-045A,2026-06-20T09:07:58.980000,1.00272238,.000146,0.0191,17.6891,83.4046,246.4937,0,U,38749,999,5055,0,-.289E-5,0
ASTRA 2F,2012-051A,2026-06-20T07:49:48.984096,1.00271758,.0001656,0.0546,254.3347,280.1839,239.6386,0,U,38778,999,4116,0,.145E-5,0
GSAT-10,2012-051B,2026-06-20T09:48:13.713120,1.00272193,.0007842,0.0717,261.2491,187.3061,50.1329,0,U,38779,999,5013,0,-.169E-5,0
INTELSAT 23 (IS-23),2012-057A,2026-06-19T05:29:59.907840,1.00267375,.00001343,0.0099,325.5761,86.5042,244.8525,0,U,38867,999,4997,0,-.291E-5,0
BEIDOU-2 G6,2012-059A,2026-06-19T17:02:03.598368,1.00271500,.00096327,4.4288,73.4979,324.3686,209.6174,0,U,38953,999,4993,0,-.183E-5,0
LUCH-5B,2012-061A,2026-06-18T21:24:08.583264,1.00272094,.0002465,10.4892,49.8655,150.1855,11.8366,0,U,38977,999,4962,0,-.148E-5,0
YAMAL 300K,2012-061B,2026-06-21T12:29:38.700384,1.00269991,.0001182,0.0131,275.5126,348.7490,15.8095,0,U,38978,999,4967,0,.7E-6,0
STAR ONE C3,2012-062A,2026-06-20T08:54:38.574720,1.00267776,.0002534,0.0196,8.7180,93.9811,224.5560,0,U,38991,999,4979,0,0,0
EUTELSAT 21B,2012-062B,2026-06-20T07:47:56.663232,1.00269086,.0003048,0.0650,351.1649,87.9936,327.9799,0,U,38992,999,4985,0,.125E-5,0
ECHOSTAR 16,2012-065A,2026-06-20T09:06:59.077152,1.00270642,.0002049,0.0191,10.2647,82.9109,250.6586,0,U,39008,999,4967,0,-.286E-5,0
ZHONGXING-12,2012-067A,2026-06-21T13:11:36.045600,1.00270973,.0002832,0.0480,93.3167,347.4279,114.3902,0,U,39017,999,4955,0,-.208E-5,0
EUTELSAT 70B,2012-069A,2026-06-20T09:44:36.558816,1.00271913,.0003863,0.0680,22.0297,59.0398,44.1885,0,U,39020,999,4954,0,-.48E-6,0
YAMAL 402,2012-070A,2026-06-21T13:02:29.078304,1.00271782,.0003866,1.2772,84.1139,4.4259,71.7085,0,U,39022,999,4944,0,.84E-6,0
SKYNET 5D,2012-075A,2026-06-20T09:39:33.452928,1.00271933,.0003655,0.0657,357.9255,98.8857,9.4548,0,U,39034,999,4919,0,.95E-6,0
MEXSAT 3,2012-075B,2026-06-20T08:51:45.536256,1.00269027,.0001514,0.0181,41.8550,32.8939,211.9577,0,U,39035,999,708,0,-.3E-6,0
TDRS 11,2013-004A,2026-06-20T08:34:45.851232,1.00270611,.0005326,3.5252,31.3084,21.7113,169.8062,0,U,39070,999,4672,0,.73E-6,0
AMAZONAS 3,2013-006A,2026-06-20T09:07:06.563712,1.00271547,.0002138,0.0108,248.8820,243.2053,212.2865,0,U,39078,999,4494,0,-.287E-5,0
AZERSPACE 1,2013-006B,2026-06-20T04:29:40.159968,1.00271706,.00014429,0.0220,61.3800,56.9674,263.4413,0,U,39079,999,4883,0,.128E-5,0
SBIRS GEO-2 (USA 241),2013-011A,2026-06-20T04:02:12.791904,1.00271628,.00021407,4.4956,52.5092,29.8679,196.7596,0,U,39120,999,4856,0,-.293E-5,0
EUTELSAT 117 WEST A,2013-012A,2026-06-20T08:46:38.646048,1.00272134,.0002809,0.0223,39.9608,49.3889,194.0807,0,U,39122,999,4846,0,-.17E-6,0
ANIK G1,2013-014A,2026-06-20T08:38:38.700096,1.00271735,.0001634,0.0389,271.9613,172.0946,206.8551,0,U,39127,999,4828,0,-.78E-6,0
ZHONGXING-11,2013-020A,2026-06-21T13:14:56.556672,1.00273194,.0002342,0.0291,298.5694,127.6537,140.1548,0,U,39157,999,4794,0,-.292E-5,0
EUTELSAT 7B,2013-022A,2026-06-20T09:26:27.211200,1.00270344,.0004439,0.0639,358.4630,38.2500,20.4962,0,U,39163,999,4797,0,.43E-6,0
WGS F5 (USA 243),2013-024A,2026-06-20T09:09:28.836864,1.00268976,.0000191,0.0190,1.7175,3.4151,348.3247,0,U,39168,999,4720,0,0,0
SES-6,2013-026A,2026-06-20T09:12:58.502016,1.00272290,.0002555,0.0186,337.8981,114.3836,274.0592,0,U,39172,999,4775,0,-.266E-5,0
IRNSS-1A,2013-034A,2026-06-18T21:29:26.733984,1.00275723,.00175894,35.7241,63.8469,183.2529,37.3106,0,U,39199,999,4738,0,.51E-6,0
MUOS-2,2013-036A,2026-06-20T08:30:53.722080,1.00273721,.005124,5.0011,45.5331,177.3818,345.3547,0,U,39206,999,4722,0,-.19E-6,0
ALPHASAT,2013-038A,2026-06-20T07:48:56.566080,1.00272303,.0001799,2.9990,1.4107,89.2089,320.0084,0,U,39215,999,4405,0,.128E-5,0
INSAT-3D,2013-038B,2026-06-20T06:36:03.708288,1.00267986,.0000638,1.9351,82.5055,326.5441,87.9271,0,U,39216,999,4711,0,-.345E-5,0
WGS F6 (USA 244),2013-041A,2026-06-20T00:58:38.646048,1.00271592,.00001593,0.0193,12.6218,358.5435,136.5486,0,U,39222,999,4609,0,.84E-6,0
ES'HAIL 1,2013-044A,2026-06-20T04:23:48.221664,1.00270066,.00019482,0.0469,356.4073,84.9069,278.5020,0,U,39233,999,4665,0,.138E-5,0
GSAT-7,2013-044B,2026-06-20T09:45:36.464256,1.00270906,.0002973,0.0920,92.8909,191.2522,204.8299,0,U,39234,999,4529,0,-.81E-6,0
AMOS-4,2013-045A,2026-06-20T02:52:21.804384,1.00272245,.00025712,0.0115,299.3424,122.6433,314.4515,0,U,39237,999,4698,0,.2E-7,0
AEHF-3 (USA 246),2013-050A,2026-06-20T09:28:26.669568,1.00273393,.0087858,5.3010,67.1548,188.0159,31.2798,0,U,39256,999,4568,0,.23E-6,0
ASTRA 2E,2013-056A,2026-06-20T07:49:56.472384,1.00274051,.000279,0.0717,317.8743,144.5096,312.1587,0,U,39285,999,4644,0,.146E-5,0
FM-6,2013-058A,2026-06-20T08:46:26.645952,1.00271043,.00014,0.0369,53.5945,119.5580,110.7383,0,U,39360,999,4610,0,0,0
RADUGA-1M 3,2013-062A,2026-06-18T19:09:38.685888,1.00273348,.00018039,5.9627,72.3351,267.8367,249.2637,0,U,39375,999,4612,0,.144E-5,0
SES-8,2013-071A,2026-06-20T08:08:58.753824,1.00271927,.0002743,0.0166,297.5628,151.4996,36.7317,0,U,39460,999,4446,0,-.274E-5,0
INMARSAT 5-F1,2013-073A,2026-06-20T00:29:49.235136,1.00271043,.00005858,0.0172,24.3286,304.0026,9.9817,0,U,39476,999,4560,0,.23E-6,0
TKSAT-1 (TUPAC KATARI),2013-075A,2026-06-20T08:59:37.281120,1.00273277,.0002607,0.0366,192.3780,248.3219,235.5765,0,U,39481,999,4563,0,-.199E-5,0
EXPRESS-AM5,2013-077A,2026-06-21T13:56:59.060832,1.00271926,.0000278,0.0148,293.4123,48.4894,277.1456,0,U,39487,999,4640,0,-.281E-5,0
GSAT-14,2014-001A,2026-06-20T09:45:36.464256,1.00271396,.0000794,0.0443,96.3297,170.7037,221.9650,0,U,39498,999,4541,0,-.81E-6,0
THAICOM 6,2014-002A,2026-06-20T09:46:51.345408,1.00272328,.0004448,0.0737,106.6790,4.5118,22.6433,0,U,39500,999,4549,0,-.126E-5,0
TDRS 12,2014-004A,2026-06-20T09:12:43.527168,1.00265941,.0003091,3.9809,19.1631,194.6527,151.8973,0,U,39504,999,4430,0,-.277E-5,0
ABS-2,2014-006A,2026-06-20T09:45:51.439104,1.00271130,.0003823,0.0181,333.2577,99.9811,56.7515,0,U,39508,999,4531,0,-.9E-6,0
ATHENA-FIDUS,2014-006B,2026-06-20T06:09:57.041280,1.00270703,.0001319,0.0370,95.0650,351.4707,312.2200,0,U,39509,999,4511,0,.149E-5,0
TURKSAT 4A,2014-007A,2026-06-20T04:28:32.767104,1.00267919,.0001004,0.0668,288.2837,16.0389,73.2267,0,U,39522,999,4499,0,.141E-5,0
EXPRESS-AT1,2014-010A,2026-06-21T11:22:20.640864,1.00304441,.0003873,0.2700,85.5903,44.0452,13.4417,0,U,39612,999,4486,0,.18E-6,0
EXPRESS-AT2,2014-010B,2026-06-20T06:14:49.075008,1.00274646,.0000823,0.0175,318.6576,346.7956,112.7065,0,U,39613,999,4452,0,.73E-6,0
AMAZONAS 4A,2014-011A,2026-06-20T09:03:21.922848,1.00272928,.0003921,0.0587,178.4109,293.4493,218.5631,0,U,39616,999,4474,0,-.257E-5,0
ASTRA 5B,2014-011B,2026-06-20T07:48:34.102080,1.00268988,.0002057,0.0635,312.5910,113.5023,343.0777,0,U,39617,999,4469,0,.132E-5,0
IRNSS-1B,2014-017A,2026-06-19T18:16:25.595040,1.00277178,.00231505,28.9179,240.3593,189.6008,167.3236,0,U,39635,999,4481,0,.109E-5,0
LUCH-5V,2014-023A,2026-06-21T04:07:38.534592,1.00273075,.0001946,5.1436,69.7087,48.4046,307.9045,0,U,39727,999,4439,0,-.273E-5,0
KAZSAT-3,2014-023B,2026-06-19T23:44:46.166208,1.00274079,.00003353,0.0153,31.8994,33.0502,257.9533,0,U,39728,999,4248,0,.55E-6,0
EUTELSAT 3B,2014-030A,2026-06-20T09:25:19.818336,1.00271871,.0004071,0.0693,24.2659,62.9003,325.8468,0,U,39773,999,4409,0,.15E-6,0
ASIASAT 8 (AMOS-7),2014-046A,2026-06-20T09:54:35.601120,1.00272598,.0001402,0.0253,67.9261,19.3197,75.3344,0,U,40107,999,10218,0,-.337E-5,0
ASIASAT 6,2014-052A,2026-06-21T13:21:10.958976,1.00271631,.0000873,0.0406,85.5918,13.7399,130.6248,0,U,40141,999,4312,0,-.363E-5,0
OPTUS 10,2014-054A,2026-06-19T23:44:38.739264,1.00271094,.00019894,0.0657,58.3139,23.8366,338.2294,0,U,40146,999,4305,0,-.152E-5,0
MEASAT-3B,2014-054B,2026-06-20T08:07:51.361824,1.00277376,.0002872,0.0309,28.9853,40.5543,52.4961,0,U,40147,999,4294,0,-.247E-5,0
HIMAWARI-8,2014-060A,2026-06-20T11:03:40.391424,1.00270806,.0001168,0.0187,51.4118,42.2924,121.5465,0,U,40267,999,4279,0,-.28E-5,0
IRNSS-1C,2014-061A,2026-06-19T18:59:25.063584,1.00268918,.00226825,6.5240,88.8821,2.7462,184.1889,0,U,40269,999,4271,0,-.168E-5,0
INTELSAT 30 (IS-30),2014-062A,2026-06-20T03:49:21.257184,1.00256820,.00010173,0.0266,53.4926,9.4262,167.7293,0,U,40271,999,682,0,-.154E-5,0
ARSAT 1,2014-062B,2026-06-20T09:03:59.364288,1.00272447,.0001844,0.0120,4.0555,74.6952,254.0256,0,U,40272,999,4265,0,-.264E-5,0
EUTELSAT 53A,2014-064A,2026-06-21T14:44:51.394272,1.00271602,.0001049,0.0138,311.9469,229.1735,2.8968,0,U,40277,999,4161,0,.97E-6,0
GSAT-16,2014-078A,2026-06-20T04:32:09.921408,1.00269918,.00077568,0.0460,88.2765,358.9794,304.2464,0,U,40332,999,4213,0,.8E-6,0
DIRECTV 14,2014-078B,2026-06-20T08:30:38.771424,1.00270509,.0000249,0.0110,22.7054,291.5498,342.7307,0,U,40333,999,4207,0,-.13E-5,0
YAMAL 401,2014-082A,2026-06-21T16:52:38.915616,1.00263246,.0001168,0.0100,7.1327,130.4118,115.4749,0,U,40345,999,4196,0,0,0
ASTRA 2G,2014-089A,2026-06-20T07:49:48.984096,1.00269481,.000472,0.0464,6.7607,60.8751,346.5362,0,U,40364,999,4199,0,.145E-5,0
FENGYUN 2G,2014-090A,2026-06-21T03:59:38.834016,1.00270539,.0003712,5.6502,72.7719,157.9383,198.2472,0,U,40367,999,4203,0,-.306E-5,0
MUOS-3,2015-002A,2026-06-20T09:20:05.319744,1.00271307,.0052168,4.5265,43.5344,177.9342,171.7187,0,U,40374,999,4161,0,-.134E-5,0
INMARSAT 5-F2,2015-005A,2026-06-19T19:14:38.479200,1.00269517,.00005951,0.0179,15.3201,285.6188,200.7370,0,U,40384,999,4102,0,-.291E-5,0
ABS-3A,2015-010A,2026-06-20T02:33:01.158624,1.00270734,.0001823,0.0397,55.4305,349.9355,258.1914,0,U,40424,999,4140,0,0,0
EUTELSAT 115 WEST B,2015-010B,2026-06-19T22:35:41.436384,1.00276894,.000046,0.0097,152.8810,27.2731,312.0421,0,U,40425,999,4142,0,-.31E-6,0
EXPRESS-AM7,2015-012A,2026-06-20T06:10:34.480992,1.00272388,.0003019,0.0181,60.5638,34.4951,306.0287,0,U,40505,999,4103,0,.146E-5,0
BEIDOU-3S IGSO-1S,2015-019A,2026-06-19T23:53:37.596192,1.00249609,.00388634,49.1899,295.4270,191.0750,231.2891,0,U,40549,999,4110,0,-.176E-5,0
THOR 7,2015-022A,2026-06-20T05:58:58.094400,1.00269946,.0002381,0.0114,300.6565,143.1475,273.7553,0,U,40613,999,4084,0,-.13E-6,0
TURKMENALEM52E/MONACOSAT,2015-023A,2026-06-20T09:39:10.988928,1.00272541,.0002806,0.0450,81.1169,2.0749,22.2211,0,U,40617,999,4088,0,.99E-6,0
DIRECTV 15,2015-026A,2026-06-20T00:21:51.856128,1.00273256,.00002188,0.0158,57.5517,316.6058,156.6548,0,U,40663,999,4049,0,-.108E-5,0
SKY MEXICO-1,2015-026B,2026-06-20T09:01:59.555136,1.00272203,.000216,0.0192,61.3246,44.3132,219.6461,0,U,40664,999,4048,0,-.239E-5,0
METEOSAT-11 (MSG-4),2015-034A,2026-06-20T07:44:19.508928,1.00264042,.00024,3.2087,71.0883,346.3671,336.7454,0,U,40732,999,724,0,.57E-6,0
STAR ONE C4,2015-034B,2026-06-20T09:04:29.314848,1.00272341,.000206,0.0219,6.8660,49.2655,278.5883,0,U,40733,999,4004,0,-.27E-5,0
WGS F7 (USA 263),2015-036A,2026-06-19T20:33:03.894912,1.00269373,.00002151,0.0380,50.6595,162.0382,178.6151,0,U,40746,999,3989,0,0,0
INTELSAT 34 (IS-34),2015-039A,2026-06-19T22:52:46.492032,1.00300971,.0001908,0.0091,6.4511,313.7582,235.6766,0,U,40874,999,3966,0,-.291E-5,0
EUTELSAT 8 WEST B,2015-039B,2026-06-20T09:22:12.617184,1.00271553,.0003869,0.0624,352.8456,93.5427,314.7707,0,U,40875,999,3968,0,-.7E-6,0
GSAT-6,2015-041A,2026-06-20T09:47:58.737408,1.00271648,.0003242,1.9271,82.5561,0.5755,55.0247,0,U,40880,999,3963,0,-.165E-5,0
INMARSAT 5-F3,2015-042A,2026-06-20T03:25:03.842112,1.00269689,.0000186,0.0179,19.7886,35.7715,83.6787,0,U,40882,999,3960,0,.45E-6,0
MUOS-4,2015-044A,2026-06-20T04:37:54.371424,1.00271545,.00578727,4.3362,42.2726,2.3796,8.2093,0,U,40887,999,3959,0,-.99E-6,0
TJS-1,2015-046A,2026-06-21T11:51:38.726208,1.00270865,.00057,0.3355,84.9191,1.7947,155.9330,0,U,40892,999,3961,0,-.157E-5,0
EXPRESS-AM8,2015-048A,2026-06-21T16:08:19.097664,1.00272350,.0000512,0.0173,320.0076,5.3374,172.5956,0,U,40895,999,3939,0,-.112E-5,0
BEIDOU-3S IGSO-2S,2015-053A,2026-06-19T17:02:10.485312,1.00258902,.00655838,49.2167,258.7515,192.2245,167.5336,0,U,40938,999,3937,0,-.143E-5,0
SKY MUSTER 1 (NBN1A),2015-054A,2026-06-20T04:56:14.845632,1.00270506,.00017294,0.0222,347.9490,93.5687,41.2026,0,U,40940,999,3929,0,0,0
ARSAT 2,2015-054B,2026-06-20T02:10:47.614368,1.00270377,.00020708,0.0116,20.3420,52.8593,146.7891,0,U,40941,999,3933,0,-.23E-5,0
MORELOS 3,2015-056A,2026-06-20T08:38:38.700096,1.00270955,.0001027,3.1894,15.1488,3.9237,266.0631,0,U,40946,999,3931,0,-.49E-6,0
APSTAR-9,2015-059A,2026-06-21T12:15:38.803392,1.00270672,.0002393,0.0449,61.2354,121.0691,53.3195,0,U,40982,999,3916,0,-.267E-5,0
TURKSAT 4B,2015-060A,2026-06-20T09:38:33.550080,1.00269072,.0002276,0.0146,349.5650,93.7876,19.8648,0,U,40984,999,3913,0,.111E-5,0
ZHONGXING-2C,2015-063A,2026-06-21T13:16:33.901824,1.00268996,.000778,0.2863,89.5482,98.5522,24.2173,0,U,41021,999,3902,0,-.324E-5,0
GSAT-15,2015-065A,2026-06-20T01:17:51.692928,1.00272702,.00043807,0.0623,264.3518,166.6119,310.2862,0,U,41028,999,3882,0,-.263E-5,0
BADR-7 (ARABSAT-6B),2015-065B,2026-06-20T07:49:11.541792,1.00269290,.0003724,0.0436,227.4641,333.5251,210.8305,0,U,41029,999,3879,0,.14E-5,0
LAOSAT 1,2015-067A,2026-06-20T10:01:11.915328,1.00268173,.0002176,0.0438,143.4427,258.2064,145.7521,0,U,41034,999,3889,0,-.348E-5,0
TELSTAR 12V,2015-068A,2026-06-20T09:20:12.808032,1.00271200,.0002275,0.0122,50.6261,32.0364,310.9897,0,U,41036,999,3865,0,-.124E-5,0
ELEKTRO-L 2,2015-074A,2026-06-18T00:52:34.633344,1.00270556,.00009025,6.6975,70.5132,256.1704,298.2263,0,U,41105,999,3851,0,-.126E-5,0
COSMOS 2513,2015-075A,2026-06-21T17:00:38.623104,1.00266022,.0003016,0.0745,100.2517,340.6809,164.3715,0,U,41121,999,3859,0,-.137E-5,0
EXPRESS-AMU1,2015-082A,2026-06-20T06:09:27.088128,1.00267382,.0002809,0.0193,0.5376,89.8685,306.5438,0,U,41191,999,3829,0,0,0
GAOFEN-4,2015-083A,2026-06-21T13:17:11.342400,1.00272762,.0004198,0.3702,83.8176,118.5029,12.4212,0,U,41194,999,3857,0,-.336E-5,0
BELINTERSAT-1,2016-001A,2026-06-20T06:13:49.171296,1.00273986,.0002262,0.0250,255.7113,151.5546,6.1424,0,U,41238,999,3826,0,.102E-5,0
IRNSS-1E,2016-003A,2026-06-18T17:31:47.913024,1.00277463,.00189408,33.2372,59.7280,178.9729,42.9724,0,U,41241,999,3809,0,-.318E-5,0
EUTELSAT 9B,2016-005A,2026-06-20T07:44:19.508928,1.00272797,.0001691,0.0887,76.7287,335.6230,341.2375,0,U,41310,999,3814,0,.57E-6,0
SES-9,2016-013A,2026-06-20T08:12:43.396416,1.00269311,.0002324,0.0111,338.5957,101.7052,59.7247,0,U,41380,999,3747,0,-.349E-5,0
EUTELSAT 65 WEST A,2016-014A,2026-06-20T09:05:51.684288,1.00273449,.0002451,0.0503,338.6021,106.2797,254.9608,0,U,41382,999,3755,0,-.281E-5,0
IRNSS-1F,2016-015A,2026-06-19T23:17:43.005696,1.00268822,.001743,5.3558,96.7185,184.9553,8.3745,0,U,41384,999,3769,0,.151E-5,0
BEIDOU-2 IGSO-6,2016-021A,2026-06-21T02:16:51.754080,1.00259258,.0057439,60.2315,37.9988,231.3221,126.8353,0,U,41434,999,3751,0,-.159E-5,0
IRNSS-1G,2016-027A,2026-06-20T11:37:01.805088,1.00258765,.0007659,5.2051,97.4014,358.4285,116.4925,0,U,41469,999,3721,0,-.341E-5,0
JCSAT-2B,2016-028A,2026-06-20T08:25:42.416832,1.00272039,.0000866,0.0181,9.2880,81.4913,98.2080,0,U,41471,999,3716,0,-.17E-5,0
THAICOM 8,2016-031A,2026-06-20T09:46:51.345408,1.00271962,.0003702,0.0601,38.3392,21.4191,74.0520,0,U,41552,999,3675,0,-.125E-5,0
INTELSAT 31 (IS-31),2016-035A,2026-06-19T22:41:25.884672,1.00271353,.00009291,0.0181,266.4038,350.7570,256.3060,0,U,41581,999,3671,0,-.156E-5,0
BEIDOU-2 G7,2016-037A,2026-06-21T13:18:26.221824,1.00274439,.0006521,1.7320,69.3648,358.2440,152.2640,0,U,41586,999,693,0,-.355E-5,0
ABS-2A (MONGOLSAT-1),2016-038A,2026-06-20T09:45:51.439104,1.00272219,.0001977,0.0178,20.6845,0.5247,108.6147,0,U,41588,999,3674,0,-.89E-6,0
EUTELSAT 117 WEST B,2016-038B,2026-06-20T08:46:38.646048,1.00272242,.0000496,0.0119,154.9940,333.4232,154.8419,0,U,41589,999,3669,0,-.16E-6,0
BRISAT,2016-039A,2026-06-19T23:51:24.776064,1.00270455,.00019924,0.0185,322.1151,117.0863,337.3513,0,U,41591,999,3663,0,-.202E-5,0
ECHOSTAR 18,2016-039B,2026-06-20T05:41:37.256064,1.00269586,.0001436,0.0186,13.5557,84.6845,194.2268,0,U,41592,999,3665,0,-.287E-5,0
MUOS-5,2016-041A,2026-06-20T09:28:03.694080,1.00273126,.0197589,2.1958,301.7419,260.7559,102.9111,0,U,41622,999,3712,0,-.149E-5,0
TIANTONG-1 1,2016-048A,2026-06-21T13:15:56.462112,1.00273084,.0005692,3.8584,43.4650,45.4292,121.2573,0,U,41725,999,3631,0,-.32E-5,0
JCSAT-16,2016-050A,2026-06-20T06:40:10.813152,1.00271605,.0001003,0.0178,6.6421,90.2667,55.5715,0,U,41729,999,3610,0,-.256E-5,0
