OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
USA 157 (MILSTAR-2 2),2001-009A,2026-08-30T13:51:23.908320,1.00270925,.00426724,11.6238,19.2791,179.3578,197.9333,0,U,26715,999,3369,0,.115E-5,0
BSAT-2A,2001-011B,2026-08-29T17:56:59.608032,0.99181227,.00057493,10.8862,46.7914,181.0448,4.8225,0,U,26720,999,9270,0,-.224E-5,0
OMNI-M1,2001-026A,2026-08-30T08:58:24.764736,3.92402863,.00138518,44.8138,228.1663,65.5725,294.5860,0,U,26857,999,20848,0,.15E-6,0
INTELSAT 902 (IS-902),2001-039A,2026-08-30T10:53:17.558880,1.00270769,.00041867,6.2992,70.8449,87.4767,293.5484,0,U,26900,999,9144,0,-.279E-5,0
PCSAT (NO-44),2001-043C,2026-08-30T13:03:24.236064,14.31979387,.00056473,67.0502,51.9460,270.8414,89.2041,0,U,26931,999,30109,.57154346E-4,.7E-6,0
PROBA-1,2001-049B,2026-08-30T14:29:19.893408,15.07761595,.00531892,97.9615,253.7586,230.1285,129.5258,0,U,26958,999,35483,.56514232E-4,.818E-5,0
TIMED,2001-055B,2026-08-30T14:29:22.896672,14.95430102,.00022202,74.0658,85.1665,250.4375,109.6570,0,U,26998,999,34194,.82225971E-4,.869E-5,0
MAROC-TUBSAT,2001-056D,2026-08-30T11:27:43.796736,13.70265114,.00192554,99.8131,60.7585,314.4776,100.2458,0,U,27004,999,23636,.10841932E-4,-.37E-6,0
COSMOS 2385,2001-058B,2026-08-30T14:18:07.258176,12.60565798,.00074934,82.5415,172.2752,67.3680,56.2807,0,U,27056,999,13515,-.33135384E-3,-.47E-6,0
COSMOS 2386,2001-058C,2026-08-30T07:37:54.027552,12.61617218,.00009817,82.5481,166.7251,67.5173,292.6021,0,U,27057,999,13585,.93780032E-4,.27E-6,0
